1.354548 0.094255
1.361986 0.096781
1.371202 0.099992
1.381823 0.104488
1.392609 0.109130
1.404709 0.113068
1.419182 0.115299
1.430066 0.113020
1.439763 0.110731
1.448180 0.108097
1.455391 0.105893
1.460958 0.104003
1.466224 0.102599
1.471065 0.103122
1.477042 0.104256
1.484949 0.107238
1.494990 0.111441
1.507161 0.116906
1.521321 0.123124
1.537813 0.130439
1.554893 0.138512
1.573245 0.146511
1.591832 0.154523
1.609132 0.162509
1.625579 0.169397
1.639860 0.175567
1.651875 0.180875
1.662395 0.183826
1.669982 0.185716
1.674351 0.184635
1.675719 0.181859
1.675738 0.178781
1.673709 0.176361
1.671523 0.174574
1.669722 0.173413
1.668968 0.173309
1.669959 0.174119
1.676123 0.173964
1.686023 0.173749
1.698497 0.174502
1.713673 0.175475
1.731556 0.177089
1.750799 0.179331
1.772043 0.179889
1.793583 0.179758
1.815005 0.180271
1.835600 0.179951
1.854939 0.177842
1.868754 0.175725
1.878977 0.175629
1.887930 0.177695
1.897804 0.180103
1.909630 0.181566
1.922035 0.183392
1.934414 0.185418
1.947618 0.187166
1.961207 0.187375
1.975623 0.186832
1.991850 0.181774
2.009475 0.172645
2.027819 0.162360
2.046786 0.150746
2.065475 0.138453
2.082606 0.127531
2.099455 0.116557
2.115655 0.104628
2.130653 0.093828
2.143165 0.084892
2.156487 0.077432
2.169473 0.070947
2.183536 0.062977
2.198131 0.054868
2.213409 0.046321
2.230054 0.037444
2.247365 0.028093
2.264823 0.018467
2.282233 0.008861
2.299518 -0.001068
2.313450 -0.009631
2.326121 -0.017668
2.337966 -0.024995
2.349642 -0.031974
2.360677 -0.038342
2.372120 -0.044166
2.383392 -0.049702
2.395129 -0.055108
2.406920 -0.061336
2.419200 -0.066849
2.431690 -0.072983
2.444581 -0.078746
2.457550 -0.084880
2.470458 -0.091140
2.483129 -0.098466
2.495638 -0.105818
2.507583 -0.114106
2.518379 -0.123485
2.529775 -0.134344
2.540008 -0.145443
2.549340 -0.156764
2.556953 -0.168038
2.564263 -0.178886
2.571174 -0.189460
2.577907 -0.199627
2.585132 -0.208712
2.592217 -0.217005
2.599855 -0.223973
2.607005 -0.229712
2.614319 -0.233902
2.621791 -0.237576
2.630401 -0.240203
2.638850 -0.242590
2.647880 -0.244577
2.656680 -0.246279
2.666402 -0.247922
2.675338 -0.250027
2.683760 -0.252352
2.692141 -0.254622
2.698806 -0.257420
2.704463 -0.260493
2.709083 -0.263506
2.712386 -0.266829
2.714461 -0.272092
2.715530 -0.279039
2.715894 -0.286425
2.715588 -0.294292
2.714910 -0.301495
2.713862 -0.308261
2.712376 -0.314962
2.710623 -0.320491
2.706089 -0.323712
2.701710 -0.326280
2.698028 -0.327911
2.694716 -0.328423
2.691461 -0.328425
2.689119 -0.327903
2.687645 -0.326620
2.686310 -0.325218
2.685620 -0.323363
2.683359 -0.323338
2.681042 -0.322806
2.679187 -0.321766
2.677476 -0.319667
2.675646 -0.316436
2.673754 -0.312568
2.670794 -0.307117
2.666808 -0.300492
2.663107 -0.294391
2.659867 -0.287941
2.656948 -0.281242
2.654585 -0.275005
2.652975 -0.268990
2.651620 -0.263508
2.650427 -0.259046
2.649311 -0.255399
2.648066 -0.252996
2.646437 -0.252729
2.645192 -0.253139
2.643978 -0.254091
2.642582 -0.255654
2.641344 -0.257547
2.640027 -0.259785
2.639039 -0.262573
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
2.638543 -0.265756
